000.obj [8103.219457649967, 342.2554555338373, 257.90719811682834, 230.145828442102, 329.88133671500594, 363.468021550082, 250.16129183286753, 256.64121939829187, 1009.6367332474639, 2033.7034184118925, 298.3294191020368, 222.72068983524818, 232.81674426465702, 397.6398360421435, 283.4091437942458, 360.43621374846924, 265.68227073077975, 195.8137334370197, 316.96027372578135, 230.88329318109678, 295.6382710471589, 389.16071904558885, 2449.90050362219, 795.2729963157474, 212.52367636386887, 193.4505803171956, 275.3411067985856, 239.60286837517447, 275.87616807563586, 297.1262886079361, 218.4100226066121, 226.18372410734187, 232.375010361878, 458.56309162860657, 211.80097877996005, 314.30224335746146, 227.1287062943518, 389.2701981735507, 304.6228748026654, 2181.640693702995, 662.8843032180182, 212.6636300723324, 191.91828430323875, 312.8018866557045, 247.05281365192795, 424.99287599782343, 2179.8468464380567, 336.52125537890265, 317.1944414886139, 223.89651464981233, 236.80930298686454, 447.3827080454757, 306.8073404279568, 286.0514559983452, 237.66328326759805, 303.84779344904325, 335.77414869516025, 242.42664355117515, 248.8152118735975, 1808.6972935170513, 500.222819820341, 271.5003397089446, 228.56315363307405, 247.05550495503974]
000_coll.obj [11488.107025831283, 479.4926327194294, 361.1533608742497, 323.8637366073152, 467.5979065166417, 509.95777730809965, 349.5484112244688, 362.225071910215, 1436.6772106084504, 2847.1304332643003, 416.9175538441365, 310.91960767191733, 328.36483937256037, 558.3858431630001, 396.4747349305213, 504.73533945855934, 376.74450012951496, 269.53419463816317, 443.91707992371516, 321.2521012960507, 419.9350679089768, 544.4568198624078, 3362.802767889696, 1049.9129986190921, 295.1526952677556, 265.41523554353796, 382.98948425395844, 332.5733519778476, 376.6632214855037, 410.79270840665475, 298.4991389021596, 308.84295970481315, 318.704542835955, 638.7717749027609, 289.1330614328436, 440.099271654218, 314.14501215868194, 554.684784430285, 423.32374568307546, 2983.4035780255685, 877.7954339566415, 296.1458531909174, 264.7226834856977, 437.56336683389134, 344.48318743702646, 599.733718686792, 3097.5882169284587, 461.5477438869485, 443.0530857408983, 312.08907883190415, 334.2966618353373, 629.1438373381943, 429.50436851623107, 400.8585178016856, 335.39023383671815, 429.4117463604614, 470.59079210588266, 338.65628777035124, 351.3736604059844, 2570.923840235557, 702.1019279936039, 379.8083239977401, 320.61835165417426, 349.3570426843832]
001.obj [7940.143959833355, 427.5833527562635, 316.842733607962, 231.9590216731904, 249.02828657994758, 445.71395259201796, 308.5886613357297, 272.98154706275164, 934.2893385412362, 2547.4953933053976, 389.6692476247811, 265.05377651761756, 203.08722812628508, 495.9922989799378, 353.55091984217853, 540.9254678396663, 219.48080695615985, 283.55654614177797, 394.75706447437483, 295.8559106379458, 287.6755982908366, 534.1295604914482, 4029.8507985606934, 2170.4920823876223, 269.8233970803165, 281.6660910922954, 379.34105872224313, 324.58438508790096, 493.47267401298365, 464.39608075295024, 353.7314415980059, 375.85272596239287, 369.84776833924326, 716.754689902763, 343.14728058303575, 392.63643814858096, 318.07100892290265, 410.8939562195939, 442.2402582188278, 3742.652964000053, 1766.6865713100212, 257.3170486822546, 258.3900761994511, 401.4904126027701, 313.5966268817879, 599.6894210742607, 2365.804856408848, 541.7907418103013, 420.07341387057363, 274.4584976405804, 204.919155101564, 551.7982945170231, 383.66275761356525, 377.3168805469468, 220.4667164365654, 285.82813701749626, 416.01725102232604, 297.03487984816263, 247.62144824964096, 1687.1703934395612, 612.9880517502124, 340.6956742728223, 251.83042429843474, 217.38193562322945]
001_coll.obj [17374.785138195773, 944.5761337512399, 695.2436791387574, 491.7478371251822, 542.9463438571931, 974.9654737769852, 665.4554508842415, 589.5643927129695, 1920.2842079520244, 5797.400200428528, 865.1071140231496, 561.8695283342935, 417.8393846369542, 1053.3128078629534, 769.4105093045341, 1171.7130308032476, 458.4530491918804, 610.6908223464885, 865.1295391118525, 623.6543916059248, 610.6980727724746, 1107.5713432059722, 9065.129770132364, 4571.3200162195535, 563.6028191070507, 584.3595906709335, 792.1049599846592, 679.0174503438745, 1016.7010657276286, 957.2775795129294, 731.6482769855157, 776.7802309028165, 764.4818771461898, 1469.5723681933055, 710.168102189579, 862.5768323358641, 661.8041915641543, 864.3623453767538, 915.7025775344866, 8394.880386167295, 3708.349838587478, 538.8503831037683, 537.4284389139564, 852.3204459678451, 666.8949866262403, 1276.114628008046, 4833.285416574736, 1213.9643154403855, 935.4825100412803, 580.4154993784289, 424.2660666156598, 1169.098521674995, 842.3481739877977, 829.7972121140413, 464.2091636114497, 633.6611378409466, 911.9589878897982, 638.3671080197948, 530.0693902742512, 3540.656267829959, 1372.1419821895693, 749.862521362161, 538.6025169783921, 456.44667554866345]
002.obj [14239.818593634913, 708.2966980596359, 523.8688509125162, 424.39836757472676, 507.26153769513485, 736.8162927693213, 515.6360758025594, 468.19133846271666, 1599.181738283054, 4565.928831470516, 632.0299703275363, 454.73944016728933, 398.9563343704364, 792.5945888336105, 584.6495830577746, 735.0846790782107, 439.6232436281548, 526.6689863712448, 652.3224668451966, 492.54656755840557, 496.2675387714735, 812.9451202168234, 6782.466851991369, 2817.751056004447, 457.3902222104926, 476.82420145312864, 602.1063736520057, 528.5497043195529, 735.2723700565671, 702.7755341272444, 564.9388876609127, 592.3897119894011, 584.0216021771163, 1020.2899489150886, 552.416186472918, 649.024556164099, 518.4962675606293, 630.0301009394393, 680.4887590137911, 6210.5448646513205, 2301.4277723766972, 442.7905522337083, 450.9094584275102, 646.1305663372808, 519.1357804822998, 789.1780609762682, 3637.163196366419, 1013.897897221644, 680.6595790738065, 465.705755811528, 406.0135086434347, 878.1006977341843, 634.0833213034731, 579.4881841402421, 419.4880354576324, 571.8565980661409, 687.7838168940951, 498.86723894258375, 445.68123813606724, 2943.9597270654585, 1039.1278059681247, 561.3615749331211, 442.55579863831963, 423.85998288568186]
002_coll.obj [27308.14107404772, 1372.6284024163479, 1012.951878243978, 810.7045291601833, 1013.6417821432216, 1421.9342431414077, 993.6208881811614, 894.5471778095376, 2953.0600100317715, 8978.43701986839, 1228.5204492694734, 874.7138822891694, 763.0624445354273, 1511.8527534222876, 1128.3715630066197, 1428.3247724789258, 821.5483811923419, 1042.4803048915521, 1260.9239947770466, 946.4726453020701, 933.6077524372201, 1539.6002233463548, 13381.424876225119, 5567.002038806887, 880.6692243949956, 925.3580362154065, 1149.703160238148, 1013.3029453110389, 1407.9935281326927, 1338.175742643328, 1086.8811446918976, 1138.498606298602, 1120.3362830789315, 1929.2737126378897, 1064.4456206849122, 1255.6942447452886, 995.0743421642429, 1179.708412147658, 1294.506358440231, 12252.312103712493, 4527.536907932118, 852.5232459849462, 880.7671203429783, 1236.264720387725, 997.7009630288896, 1517.3577475393154, 6722.995348206695, 2011.6438806318763, 1324.9708986281323, 895.801023137006, 770.6683406222596, 1671.3851936021645, 1226.6836184039998, 1123.5388997228908, 796.4971955824911, 1146.51399444279, 1329.0941659425705, 960.8120112608585, 848.0475180185822, 5511.182846204873, 2022.5673381725073, 1087.1591713683085, 849.5131521606298, 800.1726485051058]
003.obj [8348.6598234136, 368.7176943977385, 274.1606983754993, 238.97933056441587, 344.9421801057148, 391.0686962345973, 269.7003875066423, 261.31688099718394, 990.2060113394483, 2237.281959630876, 321.1224824302544, 240.00475709076338, 242.12011175870487, 429.020108594007, 305.7402124971004, 391.4299719443867, 263.25640356637535, 239.26491001938288, 341.6176100573474, 252.73391030993255, 288.4344106951454, 427.2566321758853, 2846.5373822820093, 1055.6379818052678, 233.78486284352505, 222.78818256706086, 304.76128751973533, 265.32021793478464, 323.61667732037375, 337.2296172428517, 253.09281462847906, 263.00340202854574, 267.1817484825774, 516.09456392126, 246.0644179456664, 338.67964173096, 254.0682589950071, 375.6087217916625, 340.0527732776668, 2552.7720013984967, 872.5550853629659, 231.55487323845855, 220.34615603657187, 340.35510416997454, 268.99567174902074, 453.0588088941762, 2201.0942728520286, 417.5734902198169, 342.6769546446544, 242.90869671842722, 243.36684806943273, 480.8839353755022, 330.59565021503437, 302.7590450864101, 243.2696218936754, 337.76497928502994, 361.72028676217985, 261.265233962709, 252.79156094155897, 1806.043807329359, 538.5707619435323, 290.8280652409867, 240.8423150176039, 249.74005036724935]
003_coll.obj [17094.548019178495, 789.3270012256678, 584.2968192924453, 485.4808777486172, 678.7643827576425, 829.9018043759992, 568.7089500362385, 542.2017633180182, 1956.8916270845016, 4863.868357461325, 695.493116363544, 498.36085383806807, 474.86007089264655, 898.7228585045796, 649.0656664992523, 858.4223010807991, 519.3028641799228, 509.60139600838943, 727.7426681440418, 529.0228242968252, 588.3828886519623, 897.5557968763068, 6468.85452607092, 2516.1290566683674, 485.67173289343054, 469.4064072427733, 642.4876324188367, 557.9472503139835, 707.2447134057069, 720.7858475208735, 543.7262709141673, 567.536070747651, 572.623321757215, 1100.9818791589144, 528.5286136474463, 722.868386607318, 535.1625109652616, 770.8978259830737, 719.9320428235135, 5840.154860855567, 2066.810611551966, 478.34004281277004, 458.25713973049784, 716.0416536161265, 565.2174044383801, 974.4655443477268, 4432.759231327597, 930.3629040518675, 745.1047606445493, 505.8932499852914, 478.8693756622708, 1004.3494103802471, 705.5356976753185, 655.2601069717309, 487.4174529855059, 687.2581180048629, 769.9258948572124, 549.2922409133599, 516.7164303255768, 3603.4463468114286, 1157.0408006213913, 622.5293650865751, 497.5012530288913, 496.80888057081336]
004.obj [8235.652752345874, 387.04991331297146, 271.3173719365681, 214.84627282502575, 320.33845083470237, 407.40979245438547, 272.8306165952324, 229.31852980884162, 877.3346801436703, 2494.4447225873378, 334.66929704167603, 236.74480296322363, 216.39773580896926, 440.575126540115, 314.9650987770246, 377.7013371291874, 216.38303944941245, 270.93449105105964, 355.44479128822144, 259.5744571619659, 234.121390395495, 441.7595023443187, 3488.2075744214476, 1363.2393084508262, 238.86109215443113, 244.03967251672208, 321.56613526549125, 279.02151061296405, 369.4419845952123, 366.08240186759156, 285.8945088771378, 298.9787142229659, 298.12812445462384, 538.2078529846247, 278.84581444496575, 352.6769437746826, 270.72638503473365, 297.8653309924627, 361.49230520972503, 3169.632542734875, 1110.876371114012, 231.0737963011985, 235.26499929018237, 353.0204132015674, 276.05785442677103, 395.8670722564174, 1964.7536867353622, 510.4427420295076, 362.30474700154133, 243.6710655044137, 212.857712888186, 490.4992335788655, 343.5941593905594, 295.49138963312294, 211.62060743686285, 336.7139692195007, 377.1469692584988, 262.63741855567076, 218.78801467419663, 1668.240745259738, 576.0933510009252, 295.7041510959258, 225.7426569951439, 212.13060354920364]
004_coll.obj [23341.70343071097, 1177.4550349763028, 836.590594761325, 614.7922711081577, 844.4240570282481, 1220.5065298814868, 815.2260155247222, 695.2286614413081, 2371.092500538422, 7633.358750218283, 1046.2934072450992, 690.7332341433457, 569.1577983858135, 1290.0822209389328, 948.1711339900517, 1255.4931298086035, 589.2637180428283, 799.6000758174338, 1073.8642647236056, 759.0566359331996, 699.3796813795675, 1295.1566450890386, 11155.234740728572, 4652.197042020914, 689.2304349430364, 708.8076414908357, 943.240513278857, 816.090244519967, 1126.4056247073784, 1090.321631015955, 849.390128421549, 893.09953173021, 884.9875427148548, 1620.939519671199, 827.6447378521809, 1069.4957317821777, 790.8031159832046, 915.1486065194048, 1065.3438131381433, 10202.733374702888, 3770.039639198, 664.251455351369, 673.1319307728215, 1038.806606954052, 813.9625431163252, 1313.4822023705433, 5556.927848025076, 1581.885709630788, 1135.2716875053006, 711.2247764798326, 567.2057509427648, 1431.0084561324936, 1042.4827794846417, 948.0463895230905, 591.1790591254469, 941.2193011653029, 1136.5614930828951, 781.648329195591, 642.832383488767, 4555.030907995922, 1752.4256264402777, 910.7418325218646, 662.5236851283053, 585.6694654941957]
005.obj [6046.616393576716, 256.28457583376894, 182.95485711979714, 162.86164325085858, 257.5848358238553, 272.63682896545885, 183.6694908589372, 171.40389747584524, 698.9900737676195, 1641.51227376085, 217.36680440265485, 163.81348181668847, 172.9272191996808, 295.5880296419416, 209.82021357866947, 228.1920867214243, 182.12094206032748, 176.01697952190497, 236.26418802078285, 172.83576995070436, 190.65157962361818, 285.99683351859574, 2070.508483566817, 614.6491818920639, 160.97346892175372, 156.01385993387927, 206.7783338320775, 181.04604329746527, 210.24776227497128, 222.5130846608165, 171.88234929847334, 177.33827689507027, 180.21350075030588, 327.6629465144501, 167.91853603238795, 233.99184954802075, 173.51164016946154, 242.37722433814898, 227.41316756763695, 1847.7851713864259, 504.7226451069807, 159.45985395247362, 156.9432221185103, 233.47564889182357, 183.83207777654542, 251.77791048284098, 1481.6907147947893, 316.15734265778644, 233.47423825268865, 166.03387089206987, 171.5404110363019, 331.38518808685006, 227.953268551221, 192.7224757996522, 167.23213055456128, 252.0606613521791, 251.15881995234145, 177.7427521242611, 168.97811972369465, 1289.738024260142, 382.98845555680055, 196.45158563926262, 162.8124280845345, 172.2005995764082]
005_coll.obj [13088.968006335548, 558.1946008764211, 396.2362119215591, 350.0563181453441, 555.744187398212, 593.7914503512159, 399.01746726370374, 367.0678439353835, 1498.2309983068608, 3585.852264539572, 472.7740602506217, 355.1705044124124, 371.7804259282149, 643.7759964086973, 456.5148685960204, 494.88351011344395, 388.1754489910231, 387.19498093519644, 514.40173066924, 376.2438654684229, 404.92562058417536, 623.8169969157664, 4557.710211290697, 1376.3629211722052, 350.28569290146197, 341.8154910675127, 451.5443676057928, 395.106662677076, 463.1068911061892, 487.598229926115, 377.75823983149195, 390.04343224882666, 395.6680509715932, 716.2515863529483, 369.12461358769275, 509.4114791360482, 379.1574052534236, 514.431947109751, 497.20118949145325, 4072.4426716124876, 1129.0362582477392, 346.20116944215727, 343.129027433543, 508.8660859755164, 400.10094689024584, 543.3083608266069, 3189.376419887074, 696.9602363352009, 508.3813167105587, 360.58251449825445, 367.9985502238296, 721.3879325405937, 496.180751608698, 416.7589751910468, 358.42151796748834, 548.0927500082081, 546.9581789180401, 385.9414081529853, 361.64863411379395, 2775.543696707687, 834.8366483673307, 426.5500590658213, 351.21012589627423, 368.2484476358822]
006.obj [5514.7941019442405, 262.2487653181517, 192.74755163879382, 163.79424725743345, 227.59213771987208, 277.3902041963177, 195.6732487841906, 173.1317627641479, 617.4452472079188, 1647.151436043471, 229.10949148881875, 176.1558396925408, 165.02441061352008, 307.53472079512915, 220.0091387811573, 272.48447027746454, 168.58673741962104, 200.16191944915525, 243.93028199354404, 191.98157148274237, 181.74699995502888, 320.4941431335825, 2363.718211155464, 1081.4920333457999, 180.4182520316386, 188.9228982872437, 236.47031725176606, 207.37146214538524, 288.87360422168126, 277.57148038157385, 222.1535280243101, 232.75541256513864, 229.97678053446012, 404.8491394517999, 217.14203682707262, 241.69986791471104, 204.28865369709476, 228.30607813102716, 268.5313878503596, 2159.7093430300906, 886.5843508257209, 174.43872310489377, 180.44979249844252, 250.53771967955132, 200.47692717966018, 297.12656606369546, 1396.6136126593435, 356.1034931505057, 245.74640189199488, 180.93210402781577, 163.55654862302222, 341.3138996887471, 236.1346954374129, 209.7337934109067, 162.966105913457, 235.9663674576086, 257.5939108435298, 189.99917465815147, 167.34298772411927, 1148.9196143773615, 381.17840912020347, 206.50589978556656, 168.93383621396333, 164.21419087496972]
006_coll.obj [14521.891494001433, 738.731080046514, 539.6982554060227, 457.93887342852247, 645.7120043821952, 780.1097762251723, 560.4835896237294, 463.71758024518, 1492.487541169311, 4740.94960268212, 644.4974011304295, 509.90537584278417, 466.7915642657586, 867.3695416193019, 625.873204137625, 753.535286891927, 445.55254918588463, 640.7077320661872, 689.738680601906, 562.0717630235522, 456.77865469464814, 923.062007188931, 7137.578864539376, 3442.6292174479986, 533.8673489023997, 580.143351753862, 693.4526632032214, 612.0292605895528, 883.6511653498517, 829.1511636550798, 679.4031284776717, 712.2752999509959, 698.3883394645718, 1190.7300940518453, 665.9021727977539, 683.1310843862075, 609.4913150326332, 526.573722963331, 790.8646072527308, 6550.747992634798, 2817.801647078969, 512.1245013961534, 555.3362936972314, 718.5441189896726, 581.3278298474248, 797.842798548546, 3510.0308267618643, 1138.411459353168, 692.7072278701924, 526.682681811719, 455.40010619860857, 955.791027745526, 667.9230364038768, 573.9377991482298, 449.318415370916, 709.6753557506677, 726.7768437450754, 545.3819799638054, 451.96311928165295, 2870.6947132793157, 1066.6995175760771, 581.7442891224368, 477.4593500493253, 445.9345088935671]
